,StockID,ending_date,up_prob,ret_val,MarketCap
13,USDT_SOL_perpetual_swap,2024-01-29,0.51708215,-0.0004525688,101642000.0
14,USDT_SOL_perpetual_swap,2024-02-05,0.48877186,0.012866475,95675000.0
15,USDT_SOL_perpetual_swap,2024-02-12,0.43420538,0.0036587645,112333000.0
16,USDT_SOL_perpetual_swap,2024-02-19,0.43063265,-0.027748678,111681000.0
17,USDT_SOL_perpetual_swap,2024-02-26,0.43284446,-0.013866425,110050000.0
18,USDT_SOL_perpetual_swap,2024-03-04,0.4640317,-0.05761976,133600000.0
19,USDT_SOL_perpetual_swap,2024-03-11,0.41820478,0.015254885,149067000.0
20,USDT_SOL_perpetual_swap,2024-03-18,0.4279839,-0.13357718,196845000.0
21,USDT_SOL_perpetual_swap,2024-03-25,0.43330908,0.010981407,189320000.0
22,USDT_SOL_perpetual_swap,2024-04-01,0.44282722,-0.05719473,192780000.0
23,USDT_SOL_perpetual_swap,2024-04-08,0.44168907,-0.046131074,181071000.0
24,USDT_SOL_perpetual_swap,2024-04-15,0.47680527,-0.016697668,138702000.0
25,USDT_SOL_perpetual_swap,2024-04-22,0.5202955,-0.014337945,156996000.0
26,USDT_SOL_perpetual_swap,2024-04-29,0.52612245,-0.07781483,137930000.0
27,USDT_SOL_perpetual_swap,2024-05-06,0.446541,-0.030007064,152864000.0
28,USDT_XRP_perpetual_swap,2024-01-01,0.48916602,-0.007931472,630400.0
29,USDT_XRP_perpetual_swap,2024-01-08,0.48293704,-0.01817867,577600.0
30,USDT_XRP_perpetual_swap,2024-01-15,0.50124973,0.0,576400.0
31,USDT_XRP_perpetual_swap,2024-01-22,0.47189212,-0.018006066,527600.0
32,USDT_XRP_perpetual_swap,2024-01-29,0.5227858,-0.04522519,535100.0
33,USDT_XRP_perpetual_swap,2024-02-05,0.4987197,-0.0029603315,506700.0
34,USDT_XRP_perpetual_swap,2024-02-12,0.49914122,-0.01370892,532500.0
35,USDT_XRP_perpetual_swap,2024-02-19,0.46130624,0.00053267047,563200.0
36,USDT_XRP_perpetual_swap,2024-02-26,0.44183248,0.06355242,552300.0
37,USDT_XRP_perpetual_swap,2024-03-04,0.4511729,-0.087571055,650900.0
38,USDT_XRP_perpetual_swap,2024-03-11,0.45416722,-0.04870309,724800.0
39,USDT_XRP_perpetual_swap,2024-03-18,0.4462211,-0.0979064,649600.0
40,USDT_XRP_perpetual_swap,2024-03-25,0.46832544,-0.013092269,641600.0
41,USDT_XRP_perpetual_swap,2024-04-01,0.485027,-0.042803463,612100.0
42,USDT_XRP_perpetual_swap,2024-04-08,0.47908345,-0.0027579493,616400.0
43,USDT_XRP_perpetual_swap,2024-04-15,0.46734434,-0.002411091,497700.0
44,USDT_XRP_perpetual_swap,2024-04-22,0.5045921,-0.020661157,556600.0
45,USDT_XRP_perpetual_swap,2024-04-29,0.5233332,-0.028915195,515300.0
46,USDT_XRP_perpetual_swap,2024-05-06,0.45749372,-0.029406326,540700.0
47,USDT_XRP_perpetual_swap,2024-05-13,0.46974358,-0.009116132,504600.0
48,USD_1000SHIB_perpetual_swap,2024-01-01,0.4559195,-0.012051569,10704.0
49,USD_1000SHIB_perpetual_swap,2024-01-08,0.5197014,0.009398496,9576.0
50,USD_1000SHIB_perpetual_swap,2024-01-15,0.5226717,0.011394522,9566.0
51,USD_1000SHIB_perpetual_swap,2024-01-22,0.45617658,-0.010974244,8930.0
52,USD_1000SHIB_perpetual_swap,2024-01-29,0.5354543,-0.017157128,9209.0
53,USD_1000SHIB_perpetual_swap,2024-02-05,0.5127671,-0.0044913543,8906.0
54,USD_1000SHIB_perpetual_swap,2024-02-12,0.44568267,-0.017012449,9640.0
55,USD_1000SHIB_perpetual_swap,2024-02-19,0.38848868,-0.013424851,9907.0
56,USD_1000SHIB_perpetual_swap,2024-02-26,0.4334174,0.081947744,10104.0
57,USD_1000SHIB_perpetual_swap,2024-03-04,0.46958247,0.0019388971,36103.0
58,USD_1000SHIB_perpetual_swap,2024-03-11,0.48228025,-0.053011414,34087.0
59,USD_1000SHIB_perpetual_swap,2024-03-18,0.4425953,-0.07356655,26928.0
60,USD_1000SHIB_perpetual_swap,2024-03-25,0.4943192,0.0705387,28736.0
61,USD_1000SHIB_perpetual_swap,2024-04-01,0.5111619,-0.07964324,28703.0
62,USD_1000SHIB_perpetual_swap,2024-04-08,0.42534408,-0.044500798,28786.0
63,USD_1000SHIB_perpetual_swap,2024-04-15,0.47862092,0.033181403,21940.0
64,USD_1000SHIB_perpetual_swap,2024-04-22,0.48245707,-0.0017858471,26878.0
65,USD_1000SHIB_perpetual_swap,2024-04-29,0.50925857,-0.07122436,24135.0
66,USD_1000SHIB_perpetual_swap,2024-05-06,0.47695827,-0.036767475,23907.0
67,USD_1000SHIB_perpetual_swap,2024-05-13,0.48955542,-0.01653034,23351.0
68,USD_ADA_perpetual_swap,2024-01-01,0.4756783,-0.029477732,624200.0
69,USD_ADA_perpetual_swap,2024-01-08,0.48689714,-0.053924285,541500.0
70,USD_ADA_perpetual_swap,2024-01-15,0.5546512,0.014377601,528600.0
71,USD_ADA_perpetual_swap,2024-01-22,0.46203917,-0.0033395952,479100.0
72,USD_ADA_perpetual_swap,2024-01-29,0.5169138,-0.022610677,526300.0
73,USD_ADA_perpetual_swap,2024-02-05,0.5179682,0.008498584,494200.0
74,USD_ADA_perpetual_swap,2024-02-12,0.45227027,-0.027634159,560900.0
75,USD_ADA_perpetual_swap,2024-02-19,0.45553154,-0.014088966,631700.0
76,USD_ADA_perpetual_swap,2024-02-26,0.45545006,0.0064453753,620600.0
77,USD_ADA_perpetual_swap,2024-03-04,0.44588214,-0.100220405,771300.0
78,USD_ADA_perpetual_swap,2024-03-11,0.39486948,-0.0348957,776600.0
79,USD_ADA_perpetual_swap,2024-03-18,0.45567054,-0.11245283,662500.0
80,USD_ADA_perpetual_swap,2024-03-25,0.5166321,0.012925791,657600.0
81,USD_ADA_perpetual_swap,2024-04-01,0.4950339,-0.0665274,622300.0
82,USD_ADA_perpetual_swap,2024-04-08,0.45485765,-0.036428686,614900.0
83,USD_ADA_perpetual_swap,2024-04-15,0.4740931,-0.0054241703,460900.0
84,USD_ADA_perpetual_swap,2024-04-22,0.51688606,-0.03232675,516600.0
85,USD_ADA_perpetual_swap,2024-04-29,0.5163454,-0.03541758,457400.0
86,USD_ADA_perpetual_swap,2024-05-06,0.47127238,-0.027526977,454100.0
87,USD_ADA_perpetual_swap,2024-05-13,0.49489546,-0.01811511,436100.0
88,USD_BNB_perpetual_swap,2024-01-01,0.4561018,-0.0069406857,314090000.0
89,USD_BNB_perpetual_swap,2024-01-08,0.41807055,-0.008321273,304040000.0
90,USD_BNB_perpetual_swap,2024-01-15,0.47022638,-0.008400718,317830000.0
91,USD_BNB_perpetual_swap,2024-01-22,0.4719705,-0.023707531,305810000.0
92,USD_BNB_perpetual_swap,2024-01-29,0.4473082,-0.00955537,310820000.0
93,USD_BNB_perpetual_swap,2024-02-05,0.4969519,0.0053124377,301180000.0
94,USD_BNB_perpetual_swap,2024-02-12,0.46558318,-0.011218486,328030000.0
95,USD_BNB_perpetual_swap,2024-02-19,0.48125044,0.008977273,352000000.0
96,USD_BNB_perpetual_swap,2024-02-26,0.4551479,-0.017229788,401630000.0
97,USD_BNB_perpetual_swap,2024-03-04,0.4428881,-0.056307435,418950000.0
98,USD_BNB_perpetual_swap,2024-03-11,0.4378469,0.028693225,523120000.0
99,USD_BNB_perpetual_swap,2024-03-18,0.43182096,-0.085079595,555950000.0
100,USD_BNB_perpetual_swap,2024-03-25,0.4073893,-0.012281001,587900000.0
101,USD_BNB_perpetual_swap,2024-04-01,0.4750566,-0.04346696,576990000.0
102,USD_BNB_perpetual_swap,2024-04-08,0.45355105,-0.010527927,587960000.0
103,USD_BNB_perpetual_swap,2024-04-15,0.48805332,-0.026203401,552600000.0
104,USD_BNB_perpetual_swap,2024-04-22,0.50643593,0.0011057201,605940000.0
105,USD_BNB_perpetual_swap,2024-04-29,0.49559134,-0.023244437,592830000.0
106,USD_BNB_perpetual_swap,2024-05-06,0.4350993,-0.018849645,588340000.0
107,USD_BNB_perpetual_swap,2024-05-13,0.48769695,-0.041900575,591400000.0
108,USD_BTC_perpetual_swap,2024-01-01,0.4398101,0.01744495,44236300000.0
109,USD_BTC_perpetual_swap,2024-01-08,0.45054847,-0.017154546,46978800000.0
110,USD_BTC_perpetual_swap,2024-01-15,0.4275396,0.012913354,42614800000.0
111,USD_BTC_perpetual_swap,2024-01-22,0.4724927,0.008340073,39568000000.0
112,USD_BTC_perpetual_swap,2024-01-29,0.50914013,-0.007854244,43288700000.0
113,USD_BTC_perpetual_swap,2024-02-05,0.48162755,0.008926982,42702000000.0
114,USD_BTC_perpetual_swap,2024-02-12,0.47485885,-0.005763274,50041000000.0
115,USD_BTC_perpetual_swap,2024-02-19,0.4449068,0.010117793,51819600000.0
116,USD_BTC_perpetual_swap,2024-02-26,0.4232964,0.047206223,54537300000.0
117,USD_BTC_perpetual_swap,2024-03-04,0.43378788,-0.064484105,68399800000.0
118,USD_BTC_perpetual_swap,2024-03-11,0.39770627,-0.009365376,72212800000.0
119,USD_BTC_perpetual_swap,2024-03-18,0.41665548,-0.084250435,67813300000.0
120,USD_BTC_perpetual_swap,2024-03-25,0.4671566,0.052047048,66657000000.0
121,USD_BTC_perpetual_swap,2024-04-01,0.5133476,-0.0611289,69770600000.0
122,USD_BTC_perpetual_swap,2024-04-08,0.4541467,-0.03481326,71719800000.0
123,USD_BTC_perpetual_swap,2024-04-15,0.49960226,0.005444237,63461600000.0
124,USD_BTC_perpetual_swap,2024-04-22,0.49216738,-0.006030193,66797200000.0
125,USD_BTC_perpetual_swap,2024-04-29,0.53461206,-0.0483167,63853700000.0
126,USD_BTC_perpetual_swap,2024-05-06,0.47097436,-0.012962324,63175400000.0
127,USD_BTC_perpetual_swap,2024-05-13,0.487727,-0.021260973,62922800000.0
0,USD_DOGE_perpetual_swap,2024-01-01,0.50447977,-0.010204081,92120.0
1,USD_DOGE_perpetual_swap,2024-01-08,0.5057894,-0.025070665,81370.0
2,USD_DOGE_perpetual_swap,2024-01-15,0.54853475,0.0023399014,81200.0
3,USD_DOGE_perpetual_swap,2024-01-22,0.47500014,-0.029411765,80580.0
4,USD_DOGE_perpetual_swap,2024-01-29,0.48829597,-0.02002949,81380.0
5,USD_DOGE_perpetual_swap,2024-02-05,0.5106347,0.0020423795,78340.0
6,USD_DOGE_perpetual_swap,2024-02-12,0.49987036,-0.015528327,82430.0
7,USD_DOGE_perpetual_swap,2024-02-19,0.45150724,-0.03803681,89650.0
8,USD_DOGE_perpetual_swap,2024-02-26,0.42426482,0.09415838,89530.0
9,USD_DOGE_perpetual_swap,2024-03-04,0.45293212,-0.15483905,183610.0
10,USD_DOGE_perpetual_swap,2024-03-11,0.4396538,-0.07834127,182790.0
11,USD_DOGE_perpetual_swap,2024-03-18,0.46529427,-0.10180681,143900.0
12,USD_DOGE_perpetual_swap,2024-03-25,0.5243844,0.04289132,175560.0
13,USD_DOGE_perpetual_swap,2024-04-01,0.46958017,-0.11256379,205750.0
14,USD_DOGE_perpetual_swap,2024-04-08,0.41767803,-0.06733658,203010.0
15,USD_DOGE_perpetual_swap,2024-04-15,0.4898693,-0.034154188,161620.0
16,USD_DOGE_perpetual_swap,2024-04-22,0.5142876,-0.008064016,161210.0
17,USD_DOGE_perpetual_swap,2024-04-29,0.5245563,-0.07022433,143540.0
18,USD_DOGE_perpetual_swap,2024-05-06,0.47668678,-0.040357597,156600.0
19,USD_ETH_perpetual_swap,2024-01-01,0.453077,0.0022845496,2354950000.0
